"Time","Subsystem #1|PMU|PMU|PMU01|V1p1-1an_","Subsystem #1|PMU|PMU|PMU02|V1p1-2an_","Subsystem #1|PMU|PMU|PMU03|V1p1-3an_","Subsystem #1|PMU|PMU|PMU04|V1p1-4an_","Subsystem #1|PMU|PMU|PMU05|v1p1-5an_","Subsystem #1|PMU|PMU|PMU06|V1p1-6an_","Subsystem #1|PMU|PMU|PMU07|V1p1-7an_"
0.39195,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3921,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39225,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3924,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39255,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3927,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39285,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.393,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39315,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3933,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39345,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3936,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39375,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3939,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39405,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3942,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39435,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3945,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39465,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3948,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39495,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3951,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39525,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3954,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39555,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3957,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39585,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.396,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39615,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3963,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39645,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3966,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39675,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3969,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39705,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3972,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39735,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3975,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39765,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3978,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39795,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3981,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39825,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3984,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39855,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3987,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39885,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.399,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.39915,-2.02848746,-2.000742752,-1.998082522,-2.00220508,-1.99032027,-1.997456532,-1.996647229
0.3993,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.39945,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.3996,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.39975,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.3999,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40005,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4002,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40035,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4005,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40065,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4008,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40095,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4011,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40125,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4014,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40155,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4017,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40185,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.402,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40215,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4023,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40245,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4026,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40275,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4029,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40305,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4032,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40335,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4035,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40365,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4038,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40395,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4041,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40425,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4044,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40455,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4047,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40485,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.405,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40515,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4053,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40545,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4056,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40575,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4059,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40605,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4062,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40635,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4065,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40665,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4068,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40695,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4071,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40725,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4074,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40755,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4077,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40785,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.408,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40815,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4083,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40845,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4086,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40875,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4089,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40905,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4092,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40935,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4095,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40965,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4098,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.40995,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4101,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41025,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4104,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41055,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4107,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41085,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.411,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41115,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4113,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41145,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4116,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41175,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4119,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41205,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4122,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41235,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4125,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41265,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4128,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41295,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4131,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41325,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4134,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41355,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4137,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41385,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.414,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41415,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4143,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41445,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4146,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41475,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4149,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41505,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4152,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41535,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4155,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41565,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4158,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41595,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4161,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41625,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4164,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41655,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4167,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41685,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.417,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41715,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4173,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41745,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4176,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41775,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4179,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41805,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4182,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41835,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4185,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41865,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4188,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41895,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4191,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41925,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4194,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41955,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4197,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.41985,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42015,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4203,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42045,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4206,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42075,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4209,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42105,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4212,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42135,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4215,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42165,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4218,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42195,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4221,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42225,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4224,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42255,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4227,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42285,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.423,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42315,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4233,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42345,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4236,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42375,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4239,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42405,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4242,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42435,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4245,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42465,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4248,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42495,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4251,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42525,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4254,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42555,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4257,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42585,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.426,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42615,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4263,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42645,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4266,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42675,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4269,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42705,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4272,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42735,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4275,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42765,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4278,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42795,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4281,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42825,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4284,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42855,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4287,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42885,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.429,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42915,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4293,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42945,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4296,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.42975,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.4299,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
0.43005,-2.028486713,-2.000743341,-1.998083131,-2.002205796,-1.990321005,-1.99745721,-1.996647923
